market_key,market,scenario_id,scenario,is_baseline,sensitivity_parameter,sensitivity_value,n,epsilon,d_I,d_J,replication,strategy,interactions_total,interactions_per_customer,welfare,optimal_welfare,welfare_ratio,welfare_regret,match_rate,runtime_ms,baseline_prediction,centralized_sufficient_condition,z,rejections,acceptances,displacements,provider_initiated_contacts,recommendations_per_customer,accepted_recommendations
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,5,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7735999970464036,Customers search,False,,,,,,50.0,246.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,6,Customers search,243,4.86,40.00000000000002,40.00000000000002,1.0,0.0,1.0,0.7687999968766235,Customers search,False,,162.0,81.0,31.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,6,Providers search,443,8.86,40.00000000000002,40.00000000000002,1.0,0.0,1.0,1.3832999975420535,Customers search,False,,357.0,86.0,36.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,6,Both sides search,571,11.42,40.00000000000002,40.00000000000002,1.0,0.0,1.0,0.3479000006336719,Customers search,False,0.4,0.0,89.0,39.0,482.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,6,Centralized matching,2500,50.0,25.0,40.00000000000002,0.6249999999999997,0.37500000000000033,0.5,0.7587000000057742,Customers search,False,,,,,,50.0,38.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,6,Customers search,190,3.8,44.80000000000001,44.80000000000001,1.0,0.0,1.0,0.6074999982956797,Customers search,False,,103.0,87.0,37.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,6,Providers search,674,13.48,44.80000000000001,44.80000000000001,1.0,0.0,1.0,2.1285000038915314,Customers search,False,,585.0,89.0,39.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,6,Both sides search,190,3.8,44.80000000000001,44.80000000000001,1.0,0.0,1.0,0.6187999970279634,Customers search,False,0.0,103.0,87.0,37.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,6,Centralized matching,2500,50.0,37.0,44.80000000000001,0.825892857142857,0.17410714285714302,0.74,0.7526999979745597,Customers search,False,,,,,,50.0,72.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,6,Customers search,202,4.04,47.20000000000001,47.20000000000001,1.0,0.0,1.0,0.6645000030403025,Customers search,False,,76.0,126.0,76.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,6,Providers search,929,18.58,47.20000000000001,47.20000000000001,1.0,0.0,1.0,2.9102000044076703,Customers search,False,,831.0,98.0,48.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,6,Both sides search,202,4.04,47.20000000000001,47.20000000000001,1.0,0.0,1.0,0.6781999982194975,Customers search,False,0.0,76.0,126.0,76.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,6,Centralized matching,2500,50.0,43.0,47.20000000000001,0.9110169491525422,0.08898305084745783,0.86,0.7621000040671788,Customers search,False,,,,,,50.0,115.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,6,Customers search,101,2.02,48.800000000000004,48.800000000000004,1.0,0.0,1.0,0.34410000080242753,Customers search,False,,22.0,79.0,29.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,6,Providers search,1237,24.74,48.800000000000004,48.800000000000004,1.0,0.0,1.0,3.9837000003899448,Customers search,False,,1105.0,132.0,82.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,6,Both sides search,101,2.02,48.800000000000004,48.800000000000004,1.0,0.0,1.0,0.35460000071907416,Customers search,False,0.0,22.0,79.0,29.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,6,Centralized matching,2500,50.0,47.0,48.800000000000004,0.9631147540983606,0.03688524590163944,0.94,0.7827000008546747,Customers search,False,,,,,,50.0,165.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,6,Customers search,79,1.58,49.2,49.2,1.0,0.0,1.0,0.2817999993567355,Customers search,False,,0.0,79.0,29.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,6,Providers search,1505,30.1,49.2,49.2,1.0,0.0,1.0,4.787999998370651,Customers search,False,,1357.0,148.0,98.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,6,Both sides search,79,1.58,49.2,49.2,1.0,0.0,1.0,0.29240000003483146,Customers search,False,0.0,0.0,79.0,29.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,6,Centralized matching,2500,50.0,48.0,49.2,0.975609756097561,0.024390243902439046,0.96,0.7658000031369738,Customers search,False,,,,,,50.0,215.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,7,Customers search,244,4.88,42.40000000000002,42.40000000000002,1.0,0.0,1.0,0.7702000002609566,Customers search,False,,164.0,80.0,30.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,7,Providers search,419,8.38,42.40000000000002,42.40000000000002,1.0,0.0,1.0,1.3648000021930784,Customers search,False,,318.0,101.0,51.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,7,Both sides search,583,11.66,42.40000000000002,42.40000000000002,1.0,0.0,1.0,0.42350000148871914,Customers search,False,0.4,0.0,109.0,59.0,474.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,7,Centralized matching,2500,50.0,31.0,42.40000000000002,0.7311320754716978,0.2688679245283022,0.62,0.7698999979766086,Customers search,False,,,,,,50.0,54.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,7,Customers search,242,4.84,46.800000000000004,46.80000000000001,0.9999999999999999,1.1102230246251565e-16,1.0,0.7772000026307069,Customers search,False,,119.0,123.0,73.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,7,Providers search,595,11.9,46.80000000000001,46.80000000000001,1.0,0.0,1.0,1.8984999987878837,Customers search,False,,492.0,103.0,53.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,7,Both sides search,242,4.84,46.800000000000004,46.80000000000001,0.9999999999999999,1.1102230246251565e-16,1.0,0.7924000019556843,Customers search,False,0.0,119.0,123.0,73.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,7,Centralized matching,2500,50.0,42.0,46.80000000000001,0.8974358974358972,0.10256410256410275,0.84,0.7635000001755543,Customers search,False,,,,,,50.0,107.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,7,Customers search,242,4.84,48.400000000000006,48.800000000000004,0.9918032786885246,0.008196721311475419,1.0,0.7993000035639852,Customers search,False,,88.0,154.0,104.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,7,Providers search,858,17.16,48.800000000000004,48.800000000000004,1.0,0.0,1.0,2.7259999988018535,Customers search,False,,753.0,105.0,55.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,7,Both sides search,242,4.84,48.400000000000006,48.800000000000004,0.9918032786885246,0.008196721311475419,1.0,0.8101999992504716,Customers search,False,0.0,88.0,154.0,104.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,7,Centralized matching,2500,50.0,47.0,48.800000000000004,0.9631147540983606,0.03688524590163944,0.94,0.7726000039838254,Customers search,False,,,,,,50.0,166.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,7,Customers search,79,1.58,49.6,49.6,1.0,0.0,1.0,0.27520000003278255,Customers search,False,,13.0,66.0,16.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,7,Providers search,1040,20.8,49.6,49.6,1.0,0.0,1.0,3.3327999990433455,Customers search,False,,898.0,142.0,92.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,7,Both sides search,79,1.58,49.6,49.6,1.0,0.0,1.0,0.2812000020639971,Customers search,False,0.0,13.0,66.0,16.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,7,Centralized matching,2500,50.0,49.0,49.6,0.9879032258064516,0.012096774193548376,0.98,0.7725999967078678,Customers search,False,,,,,,50.0,216.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,7,Customers search,83,1.66,49.6,49.6,1.0,0.0,1.0,0.29290000384207815,Customers search,False,,0.0,83.0,33.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,7,Providers search,1255,25.1,49.6,49.6,1.0,0.0,1.0,4.060300001583528,Customers search,False,,1080.0,175.0,125.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,7,Both sides search,83,1.66,49.6,49.6,1.0,0.0,1.0,0.3052000029128976,Customers search,False,0.0,0.0,83.0,33.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,7,Centralized matching,2500,50.0,49.0,49.6,0.9879032258064516,0.012096774193548376,0.98,0.7702000002609566,Customers search,False,,,,,,50.0,278.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,8,Customers search,290,5.8,39.600000000000016,39.60000000000002,0.9999999999999998,2.220446049250313e-16,1.0,0.9151999984169379,Customers search,False,,190.0,100.0,50.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,8,Providers search,431,8.62,39.60000000000002,39.60000000000002,1.0,0.0,1.0,1.399700006004423,Customers search,False,,333.0,98.0,48.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,8,Both sides search,543,10.86,39.60000000000002,39.60000000000002,1.0,0.0,1.0,0.34130000130971894,Customers search,False,0.4,0.0,88.0,38.0,455.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,8,Centralized matching,2500,50.0,24.0,39.60000000000002,0.6060606060606057,0.39393939393939426,0.48,0.7598000011057593,Customers search,False,,,,,,50.0,46.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,8,Customers search,273,5.46,46.00000000000001,46.00000000000001,1.0,0.0,1.0,0.9241999941878021,Customers search,False,,135.0,138.0,88.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,8,Providers search,803,16.06,46.00000000000001,46.00000000000001,1.0,0.0,1.0,2.6006999978562817,Customers search,False,,654.0,149.0,99.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,8,Both sides search,273,5.46,46.00000000000001,46.00000000000001,1.0,0.0,1.0,0.8868000004440546,Customers search,False,0.0,135.0,138.0,88.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,8,Centralized matching,2500,50.0,40.0,46.00000000000001,0.8695652173913042,0.1304347826086958,0.8,0.7734999962849542,Customers search,False,,,,,,50.0,91.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,8,Customers search,146,2.92,48.800000000000004,48.800000000000004,1.0,0.0,1.0,0.48230000538751483,Customers search,False,,52.0,94.0,44.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,8,Providers search,840,16.8,48.800000000000004,48.800000000000004,1.0,0.0,1.0,2.6901999954134226,Customers search,False,,732.0,108.0,58.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,8,Both sides search,146,2.92,48.800000000000004,48.800000000000004,1.0,0.0,1.0,0.5002000034437515,Customers search,False,0.0,52.0,94.0,44.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,8,Centralized matching,2500,50.0,47.0,48.800000000000004,0.9631147540983606,0.03688524590163944,0.94,0.7766999988234602,Customers search,False,,,,,,50.0,146.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,8,Customers search,201,4.02,49.2,49.2,1.0,0.0,1.0,0.6868999989819713,Customers search,False,,23.0,178.0,128.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,8,Providers search,670,13.4,49.2,49.2,1.0,0.0,1.0,2.1063000021968037,Customers search,False,,588.0,82.0,32.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,8,Both sides search,201,4.02,49.2,49.2,1.0,0.0,1.0,0.6992999988142401,Customers search,False,0.0,23.0,178.0,128.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,8,Centralized matching,2500,50.0,48.0,49.2,0.975609756097561,0.024390243902439046,0.96,0.7839000027161092,Customers search,False,,,,,,50.0,204.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,8,Customers search,58,1.16,49.6,49.6,1.0,0.0,1.0,0.21130000095581636,Customers search,False,,0.0,58.0,8.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,8,Providers search,607,12.14,49.6,49.6,1.0,0.0,1.0,1.968299999134615,Customers search,False,,542.0,65.0,15.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,8,Both sides search,58,1.16,49.6,49.6,1.0,0.0,1.0,0.21909999486524612,Customers search,False,0.0,0.0,58.0,8.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,8,Centralized matching,2500,50.0,49.0,49.6,0.9879032258064516,0.012096774193548376,0.98,0.7718999986536801,Customers search,False,,,,,,50.0,251.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,9,Customers search,285,5.7,40.80000000000002,40.80000000000002,1.0,0.0,1.0,0.8948000031523407,Customers search,False,,189.0,96.0,46.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,9,Providers search,495,9.9,40.80000000000002,40.80000000000002,1.0,0.0,1.0,1.6044000003603287,Customers search,False,,389.0,106.0,56.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,9,Both sides search,577,11.54,40.80000000000002,40.80000000000002,1.0,0.0,1.0,0.33909999910974875,Customers search,False,0.4,0.0,88.0,38.0,489.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,50,0.1,0.1,0.2,9,Centralized matching,2500,50.0,27.0,40.80000000000002,0.6617647058823526,0.3382352941176474,0.54,0.7562999962829053,Customers search,False,,,,,,50.0,36.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,9,Customers search,204,4.08,45.60000000000001,45.60000000000001,1.0,0.0,1.0,0.6681999948341399,Customers search,False,,100.0,104.0,54.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,9,Providers search,699,13.98,45.60000000000001,45.60000000000001,1.0,0.0,1.0,2.2415999992517754,Customers search,False,,593.0,106.0,56.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,9,Both sides search,204,4.08,45.60000000000001,45.60000000000001,1.0,0.0,1.0,0.6715000054100528,Customers search,False,0.0,100.0,104.0,54.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.40,"d_I=0.10, d_J=0.40",False,d_J (with d_I fixed at 0.10),0.4,50,0.1,0.1,0.4,9,Centralized matching,2500,50.0,39.0,45.60000000000001,0.8552631578947367,0.14473684210526327,0.78,0.7668000034755096,Customers search,False,,,,,,50.0,95.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,9,Customers search,192,3.84,48.400000000000006,48.800000000000004,0.9918032786885246,0.008196721311475419,1.0,0.6388000037986785,Customers search,False,,55.0,137.0,87.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,9,Providers search,959,19.18,48.800000000000004,48.800000000000004,1.0,0.0,1.0,3.3903000003192574,Customers search,False,,808.0,151.0,101.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,9,Both sides search,192,3.84,48.400000000000006,48.800000000000004,0.9918032786885246,0.008196721311475419,1.0,0.6565999938175082,Customers search,False,0.0,55.0,137.0,87.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.60,"d_I=0.10, d_J=0.60",False,d_J (with d_I fixed at 0.10),0.6,50,0.1,0.1,0.6,9,Centralized matching,2500,50.0,48.0,48.800000000000004,0.983606557377049,0.01639344262295095,0.96,0.79340000229422,Customers search,False,,,,,,50.0,155.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,9,Customers search,129,2.58,49.6,49.6,1.0,0.0,1.0,0.45200000022305176,Customers search,False,,24.0,105.0,55.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,9,Providers search,1156,23.12,49.6,49.6,1.0,0.0,1.0,3.792200004681945,Customers search,False,,1004.0,152.0,102.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,9,Both sides search,129,2.58,49.6,49.6,1.0,0.0,1.0,0.44890000572195277,Customers search,False,0.0,24.0,105.0,55.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.80,"d_I=0.10, d_J=0.80",True,d_J (with d_I fixed at 0.10),0.8,50,0.1,0.1,0.8,9,Centralized matching,2500,50.0,49.0,49.6,0.9879032258064516,0.012096774193548376,0.98,0.7764000038150698,Customers search,False,,,,,,50.0,195.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,9,Customers search,68,1.36,50.0,50.0,1.0,0.0,1.0,0.24459999985992908,Customers search,False,,0.0,68.0,18.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,9,Providers search,655,13.1,50.0,50.0,1.0,0.0,1.0,2.0788999972864985,Customers search,False,,588.0,67.0,17.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,9,Both sides search,68,1.36,50.0,50.0,1.0,0.0,1.0,0.25939999613910913,Customers search,False,0.0,0.0,68.0,18.0,0.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,9,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7726999974693172,Customers search,False,,,,,,50.0,244.0
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,100,0.1,0.1,0.2,0,Customers search,768,7.68,89.99999999999999,90.0,0.9999999999999999,1.1102230246251565e-16,1.0,2.4587999942013994,Customers search,False,,525.0,243.0,143.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,100,0.1,0.1,0.2,0,Providers search,1467,14.67,89.99999999999999,90.0,0.9999999999999999,1.1102230246251565e-16,1.0,4.812999999558087,Customers search,False,,1237.0,230.0,130.0,,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,100,0.1,0.1,0.2,0,Both sides search,2214,22.14,89.99999999999997,90.0,0.9999999999999997,3.3306690738754696e-16,1.0,0.8205999984056689,Customers search,False,0.4,0.0,210.0,110.0,2004.0,,
airbnb,Airbnb / short-term rentals,airbnb_dj_0.20,"d_I=0.10, d_J=0.20",False,d_J (with d_I fixed at 0.10),0.2,100,0.1,0.1,0.2,0,Centralized matching,10000,100.0,75.0,90.0,0.8333333333333334,0.16666666666666663,0.75,1.655100000789389,Customers search,False,,,,,,100.0,190.0
